{(N1487, F0, i) + (N1785, F0, i)}
{(N1487, F0, i) + (N206->N714, F0, i)}
{(N1487, F0, i) + (N167->N714, F0, i)}
{(N1487, F0, i) + (N714, F0, i)}
{(N80->N2101, F0, i) + (N1785, F0, i)}
{(N80->N2101, F0, i) + (N206->N714, F0, i)}
{(N80->N2101, F0, i) + (N167->N714, F0, i)}
{(N80->N2101, F0, i) + (N714, F0, i)}
{(N242->N2101, F0, i) + (N1785, F0, i)}
{(N242->N2101, F0, i) + (N206->N714, F0, i)}
{(N242->N2101, F0, i) + (N167->N714, F0, i)}
{(N242->N2101, F0, i) + (N714, F0, i)}
{(N2101, F0, i) + (N1785, F0, i)}
{(N2101, F0, i) + (N206->N714, F0, i)}
{(N2101, F0, i) + (N167->N714, F0, i)}
{(N2101, F0, i) + (N714, F0, i)}
